geo,time,income_per_person_long_series
irl,1778,1483.0
irl,1779,1485.0
irl,1780,1488.0
irl,1781,1490.0
irl,1782,1493.0
irl,1783,1495.0
irl,1784,1498.0
irl,1785,1500.0
irl,1786,1503.0
irl,1787,1506.0
irl,1788,1508.0
irl,1789,1511.0
irl,1790,1513.0
irl,1791,1516.0
irl,1792,1518.0
irl,1793,1521.0
irl,1794,1524.0
irl,1795,1526.0
irl,1796,1529.0
irl,1797,1531.0
irl,1798,1534.0
irl,1799,1537.0
irl,1800,1539.0
irl,1801,1542.0
irl,1802,1545.0
irl,1803,1547.0
irl,1804,1550.0
irl,1805,1552.0
irl,1806,1555.0
irl,1807,1558.0
irl,1808,1560.0
irl,1809,1563.0
irl,1810,1566.0
irl,1811,1568.0
irl,1812,1571.0
irl,1813,1574.0
irl,1814,1576.0
irl,1815,1579.0
irl,1816,1582.0
irl,1817,1584.0
irl,1818,1587.0
irl,1819,1590.0
irl,1820,1593.0
irl,1821,1615.0
irl,1822,1638.0
irl,1823,1661.0
irl,1824,1685.0
irl,1825,1709.0
irl,1826,1733.0
irl,1827,1758.0
irl,1828,1783.0
irl,1829,1808.0
irl,1830,1834.0
irl,1831,1860.0
irl,1832,1886.0
irl,1833,1913.0
irl,1834,1940.0
irl,1835,1967.0
irl,1836,1995.0
irl,1837,2024.0
irl,1838,2052.0
irl,1839,2082.0
irl,1840,2111.0
irl,1841,2141.0
irl,1842,2171.0
irl,1843,2202.0
irl,1844,2233.0
irl,1845,1869.0
irl,1846,1563.0
irl,1847,1776.0
irl,1848,1563.0
irl,1849,1523.0
irl,1850,1967.0
irl,1851,2284.0
irl,1852,2500.0
irl,1853,2535.0
irl,1854,2571.0
irl,1855,2608.0
irl,1856,2645.0
irl,1857,2682.0
irl,1858,2721.0
irl,1859,2759.0
irl,1860,2798.0
irl,1861,2838.0
irl,1862,2878.0
irl,1863,2919.0
irl,1864,2961.0
irl,1865,3003.0
irl,1866,3045.0
irl,1867,3088.0
irl,1868,3132.0
irl,1869,3177.0
irl,1870,3222.0
irl,1871,3254.0
irl,1872,3287.0
irl,1873,3320.0
irl,1874,3354.0
irl,1875,3388.0
irl,1876,3422.0
irl,1877,3457.0
irl,1878,3492.0
irl,1879,3527.0
irl,1880,3563.0
irl,1881,3599.0
irl,1882,3635.0
irl,1883,3672.0
irl,1884,3709.0
irl,1885,3747.0
irl,1886,3784.0
irl,1887,3823.0
irl,1888,3861.0
irl,1889,3900.0
irl,1890,3940.0
irl,1891,3980.0
irl,1892,4020.0
irl,1893,4061.0
irl,1894,4102.0
irl,1895,4143.0
irl,1896,4185.0
irl,1897,4227.0
irl,1898,4270.0
irl,1899,4313.0
irl,1900,4357.0
irl,1901,4401.0
irl,1902,4446.0
irl,1903,4491.0
irl,1904,4536.0
irl,1905,4582.0
irl,1906,4628.0
irl,1907,4675.0
irl,1908,4722.0
irl,1909,4770.0
irl,1910,4818.0
irl,1911,4867.0
irl,1912,4916.0
irl,1913,4966.0
irl,1914,4918.0
irl,1915,4871.0
irl,1916,4824.0
irl,1917,4778.0
irl,1918,4732.0
irl,1919,4686.0
irl,1920,4641.0
irl,1921,4597.0
irl,1922,4716.0
irl,1923,4673.0
irl,1924,4663.0
irl,1925,4670.0
irl,1926,4667.0
irl,1927,4815.0
irl,1928,4968.0
irl,1929,5125.0
irl,1930,5258.0
irl,1931,5394.0
irl,1932,5236.0
irl,1933,5082.0
irl,1934,5231.0
irl,1935,5383.0
irl,1936,5540.0
irl,1937,5366.0
irl,1938,5540.0
irl,1939,5540.0
irl,1940,5539.0
irl,1941,5540.0
irl,1942,5539.0
irl,1943,5539.0
irl,1944,5539.0
irl,1945,5479.0
irl,1946,5539.0
irl,1947,5612.0
irl,1948,5863.0
irl,1949,6179.0
irl,1950,6267.0
irl,1951,6432.0
irl,1952,6611.0
irl,1953,6800.0
irl,1954,6886.0
irl,1955,7115.0
irl,1956,7073.0
irl,1957,7104.0
irl,1958,7023.0
irl,1959,7329.0
irl,1960,7772.0
irl,1961,8183.0
irl,1962,8414.0
irl,1963,8751.0
irl,1964,9049.0
irl,1965,9168.0
irl,1966,9221.0
irl,1967,9714.0
irl,1968,10470.0
irl,1969,11050.0
irl,1970,11250.0
irl,1971,11530.0
irl,1972,12090.0
irl,1973,12460.0
irl,1974,12780.0
irl,1975,13280.0
irl,1976,13250.0
irl,1977,14150.0
irl,1978,14970.0
irl,1979,15190.0
irl,1980,15500.0
irl,1981,15820.0
irl,1982,16010.0
irl,1983,15860.0
irl,1984,16440.0
irl,1985,16890.0
irl,1986,16820.0
irl,1987,17600.0
irl,1988,18580.0
irl,1989,19750.0
irl,1990,21450.0
irl,1991,21720.0
irl,1992,22280.0
irl,1993,22750.0
irl,1994,23940.0
irl,1995,26110.0
irl,1996,28100.0
irl,1997,31110.0
irl,1998,33150.0
irl,1999,36160.0
irl,2000,39120.0
irl,2001,41030.0
irl,2002,43240.0
irl,2003,44650.0
irl,2004,46060.0
irl,2005,48290.0
irl,2006,49710.0
irl,2007,50700.0
irl,2008,48420.0
irl,2009,45290.0
irl,2010,44740.0
irl,2011,45180.0
irl,2012,45140.0
irl,2013,43190.0
irl,2014,43660.0
irl,2015,44470.0
irl,2016,45190.0
irl,2017,45910.0
irl,2018,46650.0
irl,2019,47400.0
irn,1800,1251.0
irn,1801,1251.0
irn,1802,1251.0
irn,1803,1251.0
irn,1804,1251.0
irn,1805,1251.0
irn,1806,1251.0
irn,1807,1251.0
irn,1808,1251.0
irn,1809,1251.0
irn,1810,1251.0
irn,1811,1251.0
irn,1812,1251.0
irn,1813,1251.0
irn,1814,1251.0
irn,1815,1251.0
irn,1816,1251.0
irn,1817,1251.0
irn,1818,1251.0
irn,1819,1251.0
irn,1820,1251.0
irn,1821,1253.0
irn,1822,1256.0
irn,1823,1258.0
irn,1824,1260.0
irn,1825,1262.0
irn,1826,1264.0
irn,1827,1267.0
irn,1828,1269.0
irn,1829,1271.0
irn,1830,1273.0
irn,1831,1275.0
irn,1832,1278.0
irn,1833,1280.0
irn,1834,1282.0
irn,1835,1284.0
irn,1836,1287.0
irn,1837,1289.0
irn,1838,1291.0
irn,1839,1293.0
irn,1840,1296.0
irn,1841,1298.0
irn,1842,1300.0
irn,1843,1302.0
irn,1844,1305.0
irn,1845,1307.0
irn,1846,1309.0
irn,1847,1311.0
irn,1848,1314.0
irn,1849,1316.0
irn,1850,1318.0
irn,1851,1321.0
irn,1852,1323.0
irn,1853,1325.0
irn,1854,1327.0
irn,1855,1330.0
irn,1856,1332.0
irn,1857,1334.0
irn,1858,1337.0
irn,1859,1339.0
irn,1860,1341.0
irn,1861,1344.0
irn,1862,1346.0
irn,1863,1348.0
irn,1864,1351.0
irn,1865,1353.0
irn,1866,1355.0
irn,1867,1358.0
irn,1868,1360.0
irn,1869,1363.0
irn,1870,1365.0
irn,1871,1374.0
irn,1872,1383.0
irn,1873,1393.0
irn,1874,1402.0
irn,1875,1411.0
irn,1876,1421.0
irn,1877,1430.0
irn,1878,1440.0
irn,1879,1450.0
irn,1880,1459.0
irn,1881,1469.0
irn,1882,1479.0
irn,1883,1489.0
irn,1884,1499.0
irn,1885,1509.0
irn,1886,1519.0
irn,1887,1529.0
irn,1888,1540.0
irn,1889,1550.0
irn,1890,1560.0
irn,1891,1571.0
irn,1892,1581.0
irn,1893,1592.0
irn,1894,1603.0
irn,1895,1613.0
irn,1896,1624.0
irn,1897,1635.0
irn,1898,1646.0
irn,1899,1657.0
irn,1900,1668.0
irn,1901,1680.0
irn,1902,1691.0
irn,1903,1702.0
irn,1904,1714.0
irn,1905,1725.0
irn,1906,1737.0
irn,1907,1748.0
irn,1908,1760.0
irn,1909,1772.0
irn,1910,1784.0
irn,1911,1796.0
irn,1912,1808.0
irn,1913,1820.0
irn,1914,1858.0
irn,1915,1897.0
irn,1916,1936.0
irn,1917,1977.0
irn,1918,2018.0
irn,1919,2060.0
irn,1920,2104.0
irn,1921,2147.0
irn,1922,2192.0
irn,1923,2238.0
irn,1924,2285.0
irn,1925,2333.0
irn,1926,2382.0
irn,1927,2431.0
irn,1928,2482.0
irn,1929,2534.0
irn,1930,2587.0
irn,1931,2641.0
irn,1932,2696.0
irn,1933,2753.0
irn,1934,2810.0
irn,1935,2869.0
irn,1936,2929.0
irn,1937,2990.0
irn,1938,3053.0
irn,1939,3116.0
irn,1940,3182.0
irn,1941,3248.0
irn,1942,3316.0
irn,1943,3385.0
irn,1944,3456.0
irn,1945,3528.0
irn,1946,3602.0
irn,1947,3677.0
irn,1948,3754.0
irn,1949,3833.0
irn,1950,3913.0
irn,1951,3808.0
irn,1952,3707.0
irn,1953,3612.0
irn,1954,3517.0
irn,1955,3423.0
irn,1956,3627.0
irn,1957,4021.0
irn,1958,4364.0
irn,1959,4605.0
irn,1960,4907.0
irn,1961,5171.0
irn,1962,5120.0
irn,1963,5520.0
irn,1964,5748.0
irn,1965,6265.0
irn,1966,6689.0
irn,1967,7228.0
irn,1968,8078.0
irn,1969,8868.0
irn,1970,9531.0
irn,1971,10430.0
irn,1972,11800.0
irn,1973,12460.0
irn,1974,12920.0
irn,1975,13230.0
irn,1976,15000.0
irn,1977,14370.0
irn,1978,12360.0
irn,1979,10990.0
irn,1980,9229.0
irn,1981,8609.0
irn,1982,9497.0
irn,1983,10310.0
irn,1984,9950.0
irn,1985,9728.0
irn,1986,8502.0
irn,1987,8185.0
irn,1988,7547.0
irn,1989,7642.0
irn,1990,8286.0
irn,1991,8990.0
irn,1992,9402.0
irn,1993,9100.0
irn,1994,9151.0
irn,1995,9292.0
irn,1996,9709.0
irn,1997,9916.0
irn,1998,10040.0
irn,1999,10260.0
irn,2000,10430.0
irn,2001,10560.0
irn,2002,11250.0
irn,2003,12000.0
irn,2004,12460.0
irn,2005,12960.0
irn,2006,13600.0
irn,2007,14550.0
irn,2008,14630.0
irn,2009,15030.0
irn,2010,15700.0
irn,2011,15970.0
irn,2012,14880.0
irn,2013,14450.0
irn,2014,14480.0
irn,2015,14630.0
irn,2016,14780.0
irn,2017,14930.0
irn,2018,15080.0
irn,2019,15240.0
irq,1800,1056.0
irq,1801,1056.0
irq,1802,1056.0
irq,1803,1056.0
irq,1804,1056.0
irq,1805,1056.0
irq,1806,1056.0
irq,1807,1056.0
irq,1808,1056.0
irq,1809,1056.0
irq,1810,1056.0
irq,1811,1056.0
irq,1812,1056.0
irq,1813,1056.0
irq,1814,1056.0
irq,1815,1056.0
irq,1816,1056.0
irq,1817,1056.0
irq,1818,1056.0
irq,1819,1056.0
irq,1820,1056.0
irq,1821,1060.0
irq,1822,1065.0
irq,1823,1069.0
irq,1824,1073.0
irq,1825,1077.0
irq,1826,1082.0
irq,1827,1086.0
irq,1828,1090.0
irq,1829,1094.0
irq,1830,1099.0
irq,1831,1103.0
irq,1832,1107.0
irq,1833,1112.0
irq,1834,1116.0
irq,1835,1120.0
irq,1836,1125.0
irq,1837,1129.0
irq,1838,1134.0
irq,1839,1138.0
irq,1840,1143.0
irq,1841,1147.0
irq,1842,1152.0
irq,1843,1156.0
irq,1844,1161.0
irq,1845,1165.0
irq,1846,1170.0
irq,1847,1175.0
irq,1848,1179.0
irq,1849,1184.0
irq,1850,1189.0
irq,1851,1193.0
irq,1852,1198.0
irq,1853,1203.0
irq,1854,1207.0
irq,1855,1212.0
irq,1856,1217.0
irq,1857,1222.0
irq,1858,1227.0
irq,1859,1231.0
irq,1860,1236.0
irq,1861,1241.0
irq,1862,1246.0
irq,1863,1251.0
irq,1864,1256.0
irq,1865,1261.0
irq,1866,1266.0
irq,1867,1271.0
irq,1868,1276.0
irq,1869,1281.0
irq,1870,1286.0
irq,1871,1296.0
irq,1872,1306.0
irq,1873,1316.0
irq,1874,1326.0
irq,1875,1336.0
irq,1876,1347.0
irq,1877,1357.0
irq,1878,1368.0
irq,1879,1378.0
irq,1880,1389.0
irq,1881,1400.0
irq,1882,1410.0
irq,1883,1421.0
irq,1884,1432.0
irq,1885,1443.0
irq,1886,1454.0
irq,1887,1466.0
irq,1888,1477.0
irq,1889,1488.0
irq,1890,1500.0
irq,1891,1512.0
irq,1892,1523.0
irq,1893,1535.0
irq,1894,1547.0
irq,1895,1559.0
irq,1896,1571.0
irq,1897,1583.0
irq,1898,1595.0
irq,1899,1608.0
irq,1900,1620.0
irq,1901,1633.0
irq,1902,1645.0
irq,1903,1658.0
irq,1904,1671.0
irq,1905,1684.0
irq,1906,1697.0
irq,1907,1710.0
irq,1908,1723.0
irq,1909,1736.0
irq,1910,1750.0
irq,1911,1763.0
irq,1912,1777.0
irq,1913,1791.0
irq,1914,1819.0
irq,1915,1848.0
irq,1916,1877.0
irq,1917,1906.0
irq,1918,1937.0
irq,1919,1967.0
irq,1920,1998.0
irq,1921,2030.0
irq,1922,2062.0
irq,1923,2094.0
irq,1924,2127.0
irq,1925,2161.0
irq,1926,2195.0
irq,1927,2230.0
irq,1928,2265.0
irq,1929,2300.0
irq,1930,2337.0
irq,1931,2374.0
irq,1932,2411.0
irq,1933,2449.0
irq,1934,2488.0
irq,1935,2527.0
irq,1936,2567.0
irq,1937,2607.0
irq,1938,2649.0
irq,1939,2690.0
irq,1940,2733.0
irq,1941,2776.0
irq,1942,2820.0
irq,1943,2864.0
irq,1944,2909.0
irq,1945,2955.0
irq,1946,3002.0
irq,1947,3049.0
irq,1948,3097.0
irq,1949,3146.0
irq,1950,3196.0
irq,1951,3386.0
irq,1952,3648.0
irq,1953,4988.0
irq,1954,5771.0
irq,1955,5384.0
irq,1956,5598.0
irq,1957,5389.0
irq,1958,5841.0
irq,1959,5912.0
irq,1960,6408.0
irq,1961,6938.0
irq,1962,7069.0
irq,1963,6729.0
irq,1964,7299.0
irq,1965,7704.0
irq,1966,7847.0
irq,1967,7413.0
irq,1968,8444.0
irq,1969,8444.0
irq,1970,8137.0
irq,1971,8394.0
irq,1972,7936.0
irq,1973,9342.0
irq,1974,10280.0
irq,1975,11390.0
irq,1976,12910.0
irq,1977,12550.0
irq,1978,14340.0
irq,1979,18160.0
irq,1980,18070.0
irq,1981,14670.0
irq,1982,13820.0
irq,1983,11760.0
irq,1984,11650.0
irq,1985,11710.0
irq,1986,12100.0
irq,1987,14250.0
irq,1988,14420.0
irq,1989,12640.0
irq,1990,12320.0
irq,1991,4009.0
irq,1992,4832.0
irq,1993,7004.0
irq,1994,6246.0
irq,1995,4887.0
irq,1996,7031.0
irq,1997,8383.0
irq,1998,10940.0
irq,1999,12910.0
irq,2000,12750.0
irq,2001,12700.0
irq,2002,11280.0
irq,2003,7125.0
irq,2004,10990.0
irq,2005,11050.0
irq,2006,11740.0
irq,2007,11610.0
irq,2008,12050.0
irq,2009,12310.0
irq,2010,12700.0
irq,2011,13250.0
irq,2012,14160.0
irq,2013,14300.0
irq,2014,14680.0
irq,2015,15200.0
irq,2016,15970.0
irq,2017,16880.0
irq,2018,17940.0
irq,2019,19040.0
isl,1820,975.1
isl,1821,985.6
isl,1822,996.2
isl,1823,1007.0
isl,1824,1018.0
isl,1825,1029.0
isl,1826,1040.0
isl,1827,1051.0
isl,1828,1062.0
isl,1829,1074.0
isl,1830,1085.0
isl,1831,1097.0
isl,1832,1109.0
isl,1833,1121.0
isl,1834,1133.0
isl,1835,1145.0
isl,1836,1157.0
isl,1837,1170.0
isl,1838,1182.0
isl,1839,1195.0
isl,1840,1208.0
isl,1841,1221.0
isl,1842,1234.0
isl,1843,1247.0
isl,1844,1261.0
isl,1845,1275.0
isl,1846,1288.0
isl,1847,1302.0
isl,1848,1316.0
isl,1849,1330.0
isl,1850,1345.0
isl,1851,1359.0
isl,1852,1374.0
isl,1853,1389.0
isl,1854,1403.0
isl,1855,1419.0
isl,1856,1434.0
isl,1857,1449.0
isl,1858,1465.0
isl,1859,1481.0
isl,1860,1497.0
isl,1861,1513.0
isl,1862,1529.0
isl,1863,1546.0
isl,1864,1562.0
isl,1865,1579.0
isl,1866,1596.0
isl,1867,1613.0
isl,1868,1631.0
isl,1869,1648.0
isl,1870,1666.0
isl,1871,1695.0
isl,1872,1689.0
isl,1873,1766.0
isl,1874,1819.0
isl,1875,1811.0
isl,1876,1782.0
isl,1877,1820.0
isl,1878,1887.0
isl,1879,1998.0
isl,1880,2116.0
isl,1881,2121.0
isl,1882,1893.0
isl,1883,1820.0
isl,1884,1842.0
isl,1885,1881.0
isl,1886,1887.0
isl,1887,1856.0
isl,1888,1920.0
isl,1889,2002.0
isl,1890,2086.0
isl,1891,2136.0
isl,1892,2273.0
isl,1893,2420.0
isl,1894,2447.0
isl,1895,2394.0
isl,1896,2441.0
isl,1897,2426.0
isl,1898,2353.0
isl,1899,2350.0
isl,1900,2440.0
isl,1901,2545.0
isl,1902,2615.0
isl,1903,2615.0
isl,1904,2618.0
isl,1905,2797.0
isl,1906,2859.0
isl,1907,2970.0
isl,1908,2946.0
isl,1909,2913.0
isl,1910,3119.0
isl,1911,3251.0
isl,1912,3274.0
isl,1913,3421.0
isl,1914,3345.0
isl,1915,3282.0
isl,1916,2893.0
isl,1917,2831.0
isl,1918,2664.0
isl,1919,3084.0
isl,1920,2600.0
isl,1921,2858.0
isl,1922,3206.0
isl,1923,3031.0
isl,1924,3230.0
isl,1925,3222.0
isl,1926,3468.0
isl,1927,3807.0
isl,1928,3952.0
isl,1929,4179.0
isl,1930,4618.0
isl,1931,4546.0
isl,1932,4339.0
isl,1933,4784.0
isl,1934,4817.0
isl,1935,4639.0
isl,1936,4628.0
isl,1937,4803.0
isl,1938,4803.0
isl,1939,5338.0
isl,1940,5615.0
isl,1941,6365.0
isl,1942,7338.0
isl,1943,7734.0
isl,1944,8366.0
isl,1945,8896.0
isl,1946,9127.0
isl,1947,9918.0
isl,1948,9927.0
isl,1949,9547.0
isl,1950,9117.0
isl,1951,8786.0
isl,1952,8549.0
isl,1953,9659.0
isl,1954,10350.0
isl,1955,11130.0
isl,1956,11160.0
isl,1957,10870.0
isl,1958,11520.0
isl,1959,11490.0
isl,1960,11630.0
isl,1961,11440.0
isl,1962,12170.0
isl,1963,13200.0
isl,1964,14270.0
isl,1965,15050.0
isl,1966,16120.0
isl,1967,15670.0
isl,1968,14630.0
isl,1969,14890.0
isl,1970,15920.0
isl,1971,17800.0
isl,1972,18580.0
isl,1973,19610.0
isl,1974,20440.0
isl,1975,20350.0
isl,1976,21380.0
isl,1977,23120.0
isl,1978,24290.0
isl,1979,25240.0
isl,1980,26390.0
isl,1981,27200.0
isl,1982,27370.0
isl,1983,26470.0
isl,1984,27310.0
isl,1985,28020.0
isl,1986,29530.0
isl,1987,31670.0
isl,1988,31100.0
isl,1989,30960.0
isl,1990,31020.0
isl,1991,30980.0
isl,1992,29580.0
isl,1993,29440.0
isl,1994,30520.0
isl,1995,30400.0
isl,1996,31790.0
isl,1997,33010.0
isl,1998,34410.0
isl,1999,35340.0
isl,2000,36570.0
isl,2001,37440.0
isl,2002,36660.0
isl,2003,37570.0
isl,2004,40320.0
isl,2005,41910.0
isl,2006,42780.0
isl,2007,44510.0
isl,2008,44610.0
isl,2009,41280.0
isl,2010,39190.0
isl,2011,39910.0
isl,2012,40330.0
isl,2013,41190.0
isl,2014,42140.0
isl,2015,43250.0
isl,2016,44320.0
isl,2017,45400.0
isl,2018,46240.0
isl,2019,47110.0
isr,1800,925.8
isr,1801,925.8
isr,1802,925.8
isr,1803,925.8
isr,1804,925.8
isr,1805,925.8
isr,1806,925.8
isr,1807,925.8
isr,1808,925.8
isr,1809,925.8
isr,1810,925.8
isr,1811,925.8
isr,1812,925.8
isr,1813,925.8
isr,1814,925.8
isr,1815,925.8
isr,1816,925.8
isr,1817,925.8
isr,1818,925.8
isr,1819,925.8
isr,1820,925.8
isr,1821,925.8
isr,1822,925.8
isr,1823,925.8
isr,1824,925.8
isr,1825,925.8
isr,1826,925.8
isr,1827,925.8
isr,1828,925.8
isr,1829,925.8
isr,1830,925.8
isr,1831,925.8
isr,1832,925.8
isr,1833,925.8
isr,1834,925.8
isr,1835,925.8
isr,1836,925.8
isr,1837,925.8
isr,1838,925.8
isr,1839,925.8
isr,1840,925.8
isr,1841,925.8
isr,1842,925.8
isr,1843,925.8
isr,1844,925.8
isr,1845,925.8
isr,1846,925.8
isr,1847,925.8
isr,1848,925.8
isr,1849,925.8
isr,1850,925.8
isr,1851,925.8
isr,1852,925.8
isr,1853,925.8
isr,1854,925.8
isr,1855,925.8
isr,1856,925.8
isr,1857,925.8
isr,1858,925.8
isr,1859,925.8
isr,1860,925.8
isr,1861,925.8
isr,1862,925.8
isr,1863,925.8
isr,1864,925.8
isr,1865,925.8
isr,1866,925.8
isr,1867,925.8
isr,1868,925.8
isr,1869,925.8
isr,1870,925.8
isr,1871,930.8
isr,1872,935.9
isr,1873,941.0
isr,1874,946.1
isr,1875,951.3
isr,1876,956.4
isr,1877,961.7
isr,1878,966.9
isr,1879,972.2
isr,1880,977.5
isr,1881,982.8
isr,1882,988.2
isr,1883,993.5
isr,1884,999.0
isr,1885,1004.0
isr,1886,1010.0
isr,1887,1015.0
isr,1888,1021.0
isr,1889,1026.0
isr,1890,1032.0
isr,1891,1038.0
isr,1892,1043.0
isr,1893,1049.0
isr,1894,1055.0
isr,1895,1061.0
isr,1896,1066.0
isr,1897,1072.0
isr,1898,1078.0
isr,1899,1084.0
isr,1900,1090.0
isr,1901,1096.0
isr,1902,1102.0
isr,1903,1108.0
isr,1904,1114.0
isr,1905,1120.0
isr,1906,1126.0
isr,1907,1132.0
isr,1908,1138.0
isr,1909,1144.0
isr,1910,1151.0
isr,1911,1157.0
isr,1912,1163.0
isr,1913,1170.0
isr,1914,1115.0
isr,1915,1062.0
isr,1916,1012.0
isr,1917,964.6
isr,1918,997.7
isr,1919,1032.0
isr,1920,1067.0
isr,1921,1104.0
isr,1922,1142.0
isr,1923,1089.0
isr,1924,1367.0
isr,1925,1462.0
isr,1926,1243.0
isr,1927,1373.0
isr,1928,1497.0
isr,1929,1716.0
isr,1930,2053.0
isr,1931,2326.0
isr,1932,2657.0
isr,1933,3160.0
isr,1934,3527.0
isr,1935,3367.0
isr,1936,2787.0
isr,1937,2462.0
isr,1938,2255.0
isr,1939,2166.0
isr,1940,2190.0
isr,1941,2480.0
isr,1942,2941.0
isr,1943,3059.0
isr,1944,3142.0
isr,1945,3237.0
isr,1946,3533.0
isr,1947,3693.0
isr,1948,3873.0
isr,1949,4061.0
isr,1950,4259.0
isr,1951,4776.0
isr,1952,4579.0
isr,1953,4400.0
isr,1954,5101.0
isr,1955,5595.0
isr,1956,5836.0
isr,1957,6035.0
isr,1958,6212.0
isr,1959,6805.0
isr,1960,7050.0
isr,1961,7553.0
isr,1962,7963.0
isr,1963,8456.0
isr,1964,8944.0
isr,1965,9483.0
isr,1966,9358.0
isr,1967,9406.0
isr,1968,10630.0
isr,1969,11680.0
isr,1970,12250.0
isr,1971,13170.0
isr,1972,14330.0
isr,1973,14580.0
isr,1974,15160.0
isr,1975,15340.0
isr,1976,15230.0
isr,1977,14910.0
isr,1978,15310.0
isr,1979,15900.0
isr,1980,16610.0
isr,1981,17170.0
isr,1982,17220.0
isr,1983,17520.0
isr,1984,17330.0
isr,1985,17620.0
isr,1986,18180.0
isr,1987,19190.0
isr,1988,19260.0
isr,1989,19100.0
isr,1990,19600.0
isr,1991,19880.0
isr,1992,20290.0
isr,1993,20850.0
isr,1994,21730.0
isr,1995,22540.0
isr,1996,23160.0
isr,1997,23350.0
isr,1998,23760.0
isr,1999,23940.0
isr,2000,25480.0
isr,2001,24830.0
isr,2002,24190.0
isr,2003,24120.0
isr,2004,24840.0
isr,2005,25620.0
isr,2006,26570.0
isr,2007,27910.0
isr,2008,28640.0
isr,2009,28320.0
isr,2010,29380.0
isr,2011,30160.0
isr,2012,30500.0
isr,2013,30840.0
isr,2014,31150.0
isr,2015,31520.0
isr,2016,31880.0
isr,2017,32280.0
isr,2018,32670.0
isr,2019,33080.0
ita,1310,2191.0
ita,1311,2109.0
ita,1312,2138.0
ita,1313,2138.0
ita,1314,2180.0
ita,1315,2244.0
ita,1316,2244.0
ita,1317,2156.0
ita,1318,2156.0
ita,1319,2197.0
ita,1320,2138.0
ita,1321,2162.0
ita,1322,2050.0
ita,1323,1985.0
ita,1324,2032.0
ita,1325,2097.0
ita,1326,2115.0
ita,1327,2062.0
ita,1328,2009.0
ita,1329,1897.0
ita,1330,1909.0
ita,1331,2050.0
ita,1332,2103.0
ita,1333,2009.0
ita,1334,1985.0
ita,1335,1973.0
ita,1336,2026.0
ita,1337,2080.0
ita,1338,2044.0
ita,1339,1956.0
ita,1340,2026.0
ita,1341,2138.0
ita,1342,2056.0
ita,1343,1879.0
ita,1344,1879.0
ita,1345,1926.0
ita,1346,1832.0
ita,1347,1879.0
ita,1348,2050.0
ita,1349,2021.0
ita,1350,2280.0
ita,1351,2097.0
ita,1352,1926.0
ita,1353,2021.0
ita,1354,2133.0
ita,1355,2180.0
ita,1356,2233.0
ita,1357,2250.0
ita,1358,2321.0
ita,1359,2144.0
ita,1360,2209.0
ita,1361,2451.0
ita,1362,2486.0
ita,1363,2356.0
ita,1364,2439.0
ita,1365,2510.0
ita,1366,2351.0
ita,1367,2421.0
ita,1368,2091.0
ita,1369,2115.0
ita,1370,1608.0
ita,1371,1720.0
ita,1372,1832.0
ita,1373,1903.0
ita,1374,1591.0
ita,1375,2186.0
ita,1376,1962.0
ita,1377,2032.0
ita,1378,1879.0
ita,1379,1820.0
ita,1380,2262.0
ita,1381,2144.0
ita,1382,2180.0
ita,1383,2038.0
ita,1384,2026.0
ita,1385,2074.0
ita,1386,2056.0
ita,1387,2244.0
ita,1388,2015.0
ita,1389,1926.0
ita,1390,1973.0
ita,1391,1991.0
ita,1392,1909.0
ita,1393,2080.0
ita,1394,2327.0
ita,1395,2256.0
ita,1396,2186.0
ita,1397,2168.0
ita,1398,2121.0
ita,1399,2150.0
ita,1400,2368.0
ita,1401,2392.0
ita,1402,2321.0
ita,1403,2551.0
ita,1404,2486.0
ita,1405,2250.0
ita,1406,2297.0
ita,1407,2221.0
ita,1408,2191.0
ita,1409,2209.0
ita,1410,2415.0
ita,1411,2180.0
ita,1412,2044.0
ita,1413,2834.0
ita,1414,2627.0
ita,1415,2392.0
ita,1416,2191.0
ita,1417,2268.0
ita,1418,2510.0
ita,1419,2409.0
ita,1420,2250.0
ita,1421,2445.0
ita,1422,2722.0
ita,1423,2639.0
ita,1424,2763.0
ita,1425,2545.0
ita,1426,2486.0
ita,1427,2521.0
ita,1428,2798.0
ita,1429,2786.0
ita,1430,2633.0
ita,1431,2309.0
ita,1432,2186.0
ita,1433,2498.0
ita,1434,2551.0
ita,1435,2510.0
ita,1436,2368.0
ita,1437,2521.0
ita,1438,2515.0
ita,1439,2286.0
ita,1440,2286.0
ita,1441,2274.0
ita,1442,2103.0
ita,1443,2521.0
ita,1444,2386.0
ita,1445,2521.0
ita,1446,2451.0
ita,1447,2769.0
ita,1448,2675.0
ita,1449,2680.0
ita,1450,2468.0
ita,1451,2462.0
ita,1452,2551.0
ita,1453,2551.0
ita,1454,2492.0
ita,1455,2362.0
ita,1456,2244.0
ita,1457,2227.0
ita,1458,2545.0
ita,1459,2680.0
ita,1460,2810.0
ita,1461,2810.0
ita,1462,2686.0
ita,1463,2574.0
ita,1464,2268.0
ita,1465,2250.0
ita,1466,2250.0
ita,1467,2292.0
ita,1468,2409.0
ita,1469,2445.0
ita,1470,2598.0
ita,1471,2557.0
ita,1472,2415.0
ita,1473,2209.0
ita,1474,2156.0
ita,1475,2186.0
ita,1476,2115.0
ita,1477,2156.0
ita,1478,2274.0
ita,1479,2221.0
ita,1480,2250.0
ita,1481,2244.0
ita,1482,2056.0
ita,1483,1973.0
ita,1484,2103.0
ita,1485,2256.0
ita,1486,2162.0
